date,category_id,group_id,productId,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
2026-06-29,1,24554,697114,0.25,0.43,19.99,0.45,,Normal
2026-06-29,1,24554,697115,0.14,0.34,19.99,0.34,,Normal
2026-06-29,1,24554,697116,2.89,3.45,19.99,3.19,,Normal
2026-06-29,1,24554,697117,0.38,0.61,19.99,0.62,,Normal
2026-06-29,1,24554,697118,0.97,1.1,99.99,1.1,,Normal
2026-06-29,1,24554,697118,0.94,2.21,24.99,1.76,,Foil
2026-06-29,1,24554,697119,1.0,3.52,95.0,1.29,,Foil
2026-06-29,1,24554,697119,0.98,1.75,97.2,1.41,,Normal
2026-06-29,1,24554,697120,0.24,0.9,9.0,0.8,,Foil
2026-06-29,1,24554,697120,0.25,0.47,19.99,0.47,,Normal
2026-06-29,1,24554,697121,0.43,0.5,6.46,0.45,,Foil
2026-06-29,1,24554,697121,0.2,0.43,19.99,0.41,,Normal
2026-06-29,1,24554,697122,5.0,6.45,98.89,6.14,,Normal
2026-06-29,1,24554,697122,4.6,6.99,20.0,5.79,,Foil
2026-06-29,1,24554,697123,2.14,4.99,97.2,3.92,,Normal
2026-06-29,1,24554,697123,2.89,5.49,9999.0,3.86,,Foil
2026-06-29,1,24554,697124,11.62,14.85,179.99,12.6,,Foil
2026-06-29,1,24554,697124,50.0,59.5,97.2,10.9,,Normal
2026-06-29,1,24554,697125,0.3,0.48,9999.0,0.47,,Foil
2026-06-29,1,24554,697125,0.2,0.46,19.99,0.46,,Normal
2026-06-29,1,24554,697126,2.0,2.6,97.2,2.57,,Normal
2026-06-29,1,24554,697126,2.49,3.52,9.29,3.21,,Foil
2026-06-29,1,24554,697127,0.19,0.44,19.99,0.39,,Normal
2026-06-29,1,24554,697127,0.37,2.07,6.44,2.05,,Foil
2026-06-29,1,24554,697128,0.18,0.75,10.17,0.56,,Foil
2026-06-29,1,24554,697128,0.31,0.53,19.99,0.51,,Normal
2026-06-29,1,24554,697129,0.36,0.45,6.69,0.43,,Foil
2026-06-29,1,24554,697129,0.2,0.41,19.99,0.41,,Normal
2026-06-29,1,24554,697130,0.37,0.44,5.42,0.43,,Foil
2026-06-29,1,24554,697130,0.36,0.45,19.99,0.45,,Normal
2026-06-29,1,24554,697131,0.74,1.32,97.2,1.16,,Normal
2026-06-29,1,24554,697131,0.4,1.25,19.22,0.76,,Foil
2026-06-29,1,24554,697132,0.1,0.4,19.99,0.4,,Normal
2026-06-29,1,24554,697132,0.15,0.35,9999.0,0.32,,Foil
2026-06-29,1,24554,697133,0.13,0.34,5.0,0.31,,Foil
2026-06-29,1,24554,697133,0.15,0.4,19.99,0.38,,Normal
2026-06-29,1,24554,697134,7.74,9.0,97.2,8.53,,Normal
2026-06-29,1,24554,697134,8.14,11.0,45.0,9.01,,Foil
2026-06-29,1,24554,697135,0.15,0.44,19.99,0.44,,Normal
2026-06-29,1,24554,697135,0.25,0.44,10.68,0.37,,Foil
2026-06-29,1,24554,697136,0.23,0.64,6.0,0.62,,Foil
2026-06-29,1,24554,697136,0.3,0.42,19.99,0.42,,Normal
2026-06-29,1,24554,697137,2.25,3.0,97.2,2.77,,Normal
2026-06-29,1,24554,697137,2.55,3.04,137.99,2.91,,Foil
2026-06-29,1,24554,697138,0.56,1.45,97.2,1.08,,Normal
2026-06-29,1,24554,697138,1.3,3.06,21.65,2.86,,Foil
2026-06-29,1,24554,697139,0.19,0.35,9999.0,0.32,,Foil
2026-06-29,1,24554,697139,0.4,0.46,19.99,0.46,,Normal
2026-06-29,1,24554,697140,1.6,2.05,19.99,1.93,,Normal
2026-06-29,1,24554,697140,2.12,4.21,11.98,4.21,,Foil
2026-06-29,1,24554,697141,0.41,0.51,7.45,0.51,,Foil
2026-06-29,1,24554,697141,0.25,0.49,19.99,0.37,,Normal
2026-06-29,1,24554,697142,3.6,5.99,20.0,4.53,,Foil
2026-06-29,1,24554,697142,3.96,7.17,97.2,6.67,,Normal
2026-06-29,1,24554,697143,0.23,0.35,4.99,0.31,,Foil
2026-06-29,1,24554,697143,0.15,0.28,19.99,0.26,,Normal
2026-06-29,1,24554,697144,0.2,0.46,19.99,0.43,,Normal
2026-06-29,1,24554,697144,0.15,0.3,9999.0,0.27,,Foil
2026-06-29,1,24554,697145,0.37,0.45,19.99,0.45,,Normal
2026-06-29,1,24554,697145,0.19,0.45,1.79,0.43,,Foil
2026-06-29,1,24554,697146,0.15,0.44,19.99,0.43,,Normal
2026-06-29,1,24554,697146,0.15,0.4,9.99,0.36,,Foil
2026-06-29,1,24554,697147,0.42,1.35,9.97,1.28,,Foil
2026-06-29,1,24554,697147,0.2,0.86,19.99,0.87,,Normal
2026-06-29,1,24554,697148,0.14,0.37,19.99,0.32,,Normal
2026-06-29,1,24554,697148,0.23,0.59,4.95,0.59,,Foil
2026-06-29,1,24554,697149,0.4,0.41,19.99,0.41,,Normal
2026-06-29,1,24554,697149,0.2,0.36,9999.0,0.31,,Foil
2026-06-29,1,24554,697150,0.43,1.35,6.58,0.64,,Foil
2026-06-29,1,24554,697150,1.25,1.32,19.99,1.33,,Normal
2026-06-29,1,24554,697151,0.24,0.42,1.79,0.4,,Foil
2026-06-29,1,24554,697151,0.15,0.35,19.99,0.34,,Normal
2026-06-29,1,24554,697152,0.04,0.35,5.25,0.33,,Foil
2026-06-29,1,24554,697152,0.15,0.34,19.99,0.34,,Normal
2026-06-29,1,24554,697153,0.25,0.47,19.99,0.47,,Normal
2026-06-29,1,24554,697153,0.19,0.5,1.97,0.5,,Foil
2026-06-29,1,24554,697154,0.15,0.44,4.43,0.4,,Foil
2026-06-29,1,24554,697154,0.05,0.25,19.99,0.2,,Normal
2026-06-29,1,24554,697155,0.23,0.38,5.0,0.36,,Foil
2026-06-29,1,24554,697155,0.15,0.29,60.0,0.27,,Normal
2026-06-29,1,24554,697156,0.05,0.34,9999.0,0.09,,Foil
2026-06-29,1,24554,697156,0.04,0.3,99.0,,,Normal
2026-06-29,1,24554,697157,0.01,0.37,1.7,0.37,,Foil
2026-06-29,1,24554,697157,0.08,0.3,99.0,,,Normal
2026-06-29,1,24554,697158,0.25,0.43,5.0,0.4,,Foil
2026-06-29,1,24554,697158,0.19,0.3,19.99,0.26,,Normal
2026-06-29,1,24554,697159,0.01,0.25,9999.0,0.11,,Foil
2026-06-29,1,24554,697159,0.1,0.27,19.99,0.27,,Normal
2026-06-29,1,24554,697160,0.15,0.6,19.99,0.6,,Normal
2026-06-29,1,24554,697160,0.16,0.4,9999.0,0.33,,Foil
2026-06-29,1,24554,697161,0.25,0.6,19.99,0.6,,Normal
2026-06-29,1,24554,697161,0.01,0.25,9999.0,0.11,,Foil
2026-06-29,1,24554,697162,0.21,0.41,5.0,0.37,,Foil
2026-06-29,1,24554,697162,0.15,0.4,19.99,0.4,,Normal
2026-06-29,1,24554,697163,0.05,0.3,99.0,,,Normal
2026-06-29,1,24554,697163,0.03,0.3,9999.0,0.12,,Foil
2026-06-29,1,24554,697164,0.1,0.43,19.99,0.36,,Normal
2026-06-29,1,24554,697164,0.25,0.4,5.0,0.35,,Foil
2026-06-29,1,24554,697165,0.15,0.55,19.99,0.55,,Normal
2026-06-29,1,24554,697165,0.14,0.31,30.0,0.25,,Foil
2026-06-29,1,24554,697166,0.1,0.3,99.0,,,Normal
2026-06-29,1,24554,697166,0.05,0.25,9999.0,0.09,,Foil
2026-06-29,1,24554,697167,4.29,5.58,169.99,4.36,,Foil
2026-06-29,1,24554,697167,4.2,5.65,19.98,5.52,,Normal
2026-06-29,1,24554,697168,0.4,0.7,19.99,0.7,,Normal
2026-06-29,1,24554,697169,1.75,2.12,19.99,1.88,,Normal
2026-06-29,1,24554,697170,0.6,0.91,19.99,0.91,,Normal
2026-06-29,1,24554,697171,0.99,1.1,19.99,1.05,,Normal
2026-06-29,1,24554,697172,0.4,0.91,19.99,0.91,,Normal
2026-06-29,1,24554,697173,0.4,0.75,19.99,0.75,,Normal
2026-06-29,1,24554,697174,0.16,0.33,19.99,0.29,,Normal
2026-06-29,1,24554,697175,0.4,1.09,19.99,1.11,,Normal
2026-06-29,1,24554,697176,0.93,1.25,19.99,1.3,,Normal
2026-06-29,1,24554,697177,0.37,0.78,19.99,0.79,,Normal
2026-06-29,1,24554,697178,0.95,1.14,19.99,1.08,,Normal
2026-06-29,1,24554,697179,2.0,2.36,19.99,1.98,,Normal
2026-06-29,1,24554,697180,0.33,1.0,4.99,0.42,,Normal
2026-06-29,1,24554,697181,3.49,5.02,19.99,3.56,,Normal
2026-06-29,1,24554,697182,0.54,1.5,14.99,1.04,,Normal
2026-06-29,1,24554,697183,0.37,1.09,4.99,0.81,,Normal
2026-06-29,1,24554,697184,1.66,2.68,10.96,2.23,,Normal
2026-06-29,1,24554,697185,5.26,8.66,24.99,5.99,,Normal
2026-06-29,1,24554,697186,0.98,1.88,14.99,1.46,,Normal
2026-06-29,1,24554,697187,4.26,7.0,15.38,5.28,,Normal
2026-06-29,1,24554,697188,0.39,0.73,19.99,0.75,,Normal
2026-06-29,1,24554,697189,0.15,0.33,19.99,0.33,,Normal
2026-06-29,1,24554,697190,0.28,0.4,19.99,0.39,,Normal
2026-06-29,1,24554,697191,2.8,3.36,19.99,3.2,,Normal
2026-06-29,1,24554,697192,2.73,3.05,19.99,2.77,,Normal
2026-06-29,1,24554,697193,0.25,0.4,19.99,0.37,,Normal
2026-06-29,1,24554,697193,0.39,0.61,5.0,0.61,,Foil
2026-06-29,1,24554,697194,0.05,0.41,4.36,0.35,,Foil
2026-06-29,1,24554,697194,0.23,0.39,19.99,0.39,,Normal
2026-06-29,1,24554,697195,3.84,6.03,19.99,4.99,,Normal
2026-06-29,1,24554,697195,3.57,7.5,29.99,4.91,,Foil
2026-06-29,1,24554,697196,0.16,0.51,19.99,0.51,,Normal
2026-06-29,1,24554,697196,0.17,0.48,9999.0,0.4,,Foil
2026-06-29,1,24554,697197,0.16,0.5,5.19,0.49,,Foil
2026-06-29,1,24554,697197,0.15,0.35,19.99,0.43,,Normal
2026-06-29,1,24554,697198,0.09,0.43,19.99,0.43,,Normal
2026-06-29,1,24554,697198,0.09,0.33,9999.0,0.26,,Foil
2026-06-29,1,24554,697199,0.15,0.39,3.0,0.33,,Foil
2026-06-29,1,24554,697199,0.15,0.25,19.99,0.24,,Normal
2026-06-29,1,24554,697200,14.37,23.62,97.2,15.28,,Normal
2026-06-29,1,24554,697200,15.18,56.0,199.99,15.27,,Foil
2026-06-29,1,24554,697201,0.22,0.4,6.99,0.29,,Foil
2026-06-29,1,24554,697201,0.35,0.41,19.99,0.41,,Normal
2026-06-29,1,24554,697202,0.54,1.09,19.99,1.06,,Normal
2026-06-29,1,24554,697202,0.5,0.74,10.0,0.66,,Foil
2026-06-29,1,24554,697203,0.21,0.5,19.99,0.49,,Normal
2026-06-29,1,24554,697203,0.34,0.6,10.0,0.54,,Foil
2026-06-29,1,24554,697204,54.25,62.78,117.12,59.3,,Normal
2026-06-29,1,24554,697204,65.0,79.98,199.0,58.76,,Foil
2026-06-29,1,24554,697205,8.41,10.59,18.1,9.1,,Foil
2026-06-29,1,24554,697205,8.71,9.21,26.0,8.87,,Normal
2026-06-29,1,24554,697206,1.42,3.01,25.17,2.11,,Foil
2026-06-29,1,24554,697206,1.44,2.15,97.2,1.79,,Normal
2026-06-29,1,24554,697207,4.56,5.99,97.2,5.65,,Normal
2026-06-29,1,24554,697207,4.2,6.99,36.65,5.19,,Foil
2026-06-29,1,24554,697208,0.4,1.05,6.0,0.74,,Foil
2026-06-29,1,24554,697208,0.39,1.18,19.99,1.17,,Normal
2026-06-29,1,24554,697209,0.43,3.0,9.96,0.84,,Foil
2026-06-29,1,24554,697209,0.75,1.25,19.99,1.13,,Normal
2026-06-29,1,24554,697210,0.35,0.74,2.0,0.56,,Foil
2026-06-29,1,24554,697210,0.4,0.51,19.99,0.51,,Normal
2026-06-29,1,24554,697211,0.15,0.46,9999.0,0.42,,Foil
2026-06-29,1,24554,697211,0.16,0.38,19.99,0.37,,Normal
2026-06-29,1,24554,697212,2.75,4.2,16.99,3.25,,Foil
2026-06-29,1,24554,697212,1.5,2.88,97.2,2.45,,Normal
2026-06-29,1,24554,697213,0.15,0.43,19.99,0.42,,Normal
2026-06-29,1,24554,697213,0.12,0.35,9999.0,0.24,,Foil
2026-06-29,1,24554,697214,0.22,0.55,19.99,0.55,,Normal
2026-06-29,1,24554,697214,0.08,0.34,9.99,0.28,,Foil
2026-06-29,1,24554,697215,3.5,4.63,97.2,3.77,,Normal
2026-06-29,1,24554,697215,2.85,5.44,11.98,4.97,,Foil
2026-06-29,1,24554,697216,0.25,0.51,6.0,0.46,,Foil
2026-06-29,1,24554,697216,0.55,0.84,19.99,0.85,,Normal
2026-06-29,1,24554,697217,0.1,0.36,19.99,0.34,,Normal
2026-06-29,1,24554,697217,0.31,0.42,9999.0,0.41,,Foil
2026-06-29,1,24554,697218,0.31,0.73,4.99,0.58,,Foil
2026-06-29,1,24554,697218,0.3,0.41,19.99,0.41,,Normal
2026-06-29,1,24554,697219,0.21,0.42,10.0,0.35,,Foil
2026-06-29,1,24554,697219,0.1,0.36,19.99,0.33,,Normal
2026-06-29,1,24554,697220,2.11,3.38,23.68,2.99,,Foil
2026-06-29,1,24554,697220,2.0,2.78,97.2,2.56,,Normal
2026-06-29,1,24554,697221,0.66,2.47,9999.0,0.94,,Foil
2026-06-29,1,24554,697221,0.75,1.76,97.2,1.47,,Normal
2026-06-29,1,24554,697222,1.29,2.94,23.68,2.9,,Foil
2026-06-29,1,24554,697222,1.25,2.35,24.98,2.28,,Normal
2026-06-29,1,24554,697223,0.19,0.33,3.0,0.25,,Normal
2026-06-29,1,24554,697223,0.24,0.53,2.95,0.55,,Foil
2026-06-29,1,24554,697224,0.2,0.4,9999.0,0.31,,Foil
2026-06-29,1,24554,697224,0.18,0.52,4.0,0.52,,Normal
2026-06-29,1,24554,697225,0.24,0.36,19.99,0.36,,Normal
2026-06-29,1,24554,697225,0.2,0.45,7.31,0.34,,Foil
2026-06-29,1,24554,697226,0.15,0.36,19.99,0.35,,Normal
2026-06-29,1,24554,697226,0.15,0.39,9999.0,0.35,,Foil
2026-06-29,1,24554,697227,0.22,0.96,97.2,0.96,,Normal
2026-06-29,1,24554,697227,0.19,0.37,27.3,0.31,,Foil
2026-06-29,1,24554,697228,0.11,0.59,19.99,0.59,,Normal
2026-06-29,1,24554,697228,0.08,0.25,9999.0,0.21,,Foil
2026-06-29,1,24554,697229,0.08,0.33,99.0,,,Normal
2026-06-29,1,24554,697229,0.09,0.25,9999.0,0.1,,Foil
2026-06-29,1,24554,697230,0.1,0.3,19.99,0.28,,Normal
2026-06-29,1,24554,697230,0.21,0.45,10.0,0.41,,Foil
2026-06-29,1,24554,697231,0.19,0.32,7.69,0.25,,Foil
2026-06-29,1,24554,697231,0.15,0.34,19.99,0.34,,Normal
2026-06-29,1,24554,697232,0.14,0.57,9999.0,0.58,,Foil
2026-06-29,1,24554,697232,0.39,0.44,19.99,0.44,,Normal
2026-06-29,1,24554,697233,4.24,5.03,167.98,4.81,,Foil
2026-06-29,1,24554,697233,4.5,6.51,97.2,4.6,,Normal
2026-06-29,1,24554,697234,0.24,0.49,19.99,0.49,,Normal
2026-06-29,1,24554,697234,0.01,0.35,6.63,0.32,,Foil
2026-06-29,1,24554,697235,0.05,0.27,19.99,0.25,,Normal
2026-06-29,1,24554,697235,0.09,0.26,5.0,0.2,,Foil
2026-06-29,1,24554,697236,27.0,28.51,99.98,28.72,,Normal
2026-06-29,1,24554,697236,29.06,41.99,99.98,30.07,,Foil
2026-06-29,1,24554,697238,0.28,0.5,19.99,0.51,,Normal
2026-06-29,1,24554,697239,0.24,0.4,19.99,0.38,,Normal
2026-06-29,1,24554,697240,0.4,0.67,20.73,0.67,,Normal
2026-06-29,1,24554,697241,0.13,0.35,20.73,0.3,,Normal
2026-06-29,1,24554,697242,3.4,3.6,19.99,3.54,,Normal
2026-06-29,1,24554,697243,3.49,4.54,19.99,3.96,,Normal
2026-06-29,1,24554,697244,0.69,0.89,20.73,0.88,,Normal
2026-06-29,1,24554,697245,0.38,0.79,20.73,0.79,,Normal
2026-06-29,1,24554,697246,0.19,4.42,22.22,4.45,,Normal
2026-06-29,1,24554,697247,0.25,0.4,19.99,0.4,,Normal
2026-06-29,1,24554,697247,0.09,0.64,5.0,0.64,,Foil
2026-06-29,1,24554,697248,3.0,3.5,97.2,3.4,,Normal
2026-06-29,1,24554,697248,2.5,3.65,12.59,3.06,,Foil
2026-06-29,1,24554,697249,0.49,0.75,10.46,0.72,,Foil
2026-06-29,1,24554,697249,0.44,0.53,19.99,0.54,,Normal
2026-06-29,1,24554,697250,0.99,1.28,97.2,1.19,,Normal
2026-06-29,1,24554,697250,0.5,2.0,12.19,1.17,,Foil
2026-06-29,1,24554,697251,0.24,0.36,19.99,0.36,,Normal
2026-06-29,1,24554,697251,0.25,0.39,10.0,0.32,,Foil
2026-06-29,1,24554,697252,0.43,0.91,4.99,0.82,,Foil
2026-06-29,1,24554,697252,0.45,0.64,19.99,0.61,,Normal
2026-06-29,1,24554,697253,0.74,1.19,47.2,0.99,,Normal
2026-06-29,1,24554,697253,0.97,3.02,80.0,1.29,,Foil
2026-06-29,1,24554,697254,100.0,182.49,258.2,86.21,,Foil
2026-06-29,1,24554,697254,65.0,79.34,123.75,77.18,,Normal
2026-06-29,1,24554,697255,0.43,0.65,2.0,0.63,,Foil
2026-06-29,1,24554,697255,0.48,0.56,19.99,0.56,,Normal
2026-06-29,1,24554,697256,0.25,0.5,2.15,0.47,,Foil
2026-06-29,1,24554,697256,0.35,0.44,19.99,0.44,,Normal
2026-06-29,1,24554,697257,2.03,4.99,169.94,2.79,,Foil
2026-06-29,1,24554,697257,2.75,4.15,97.2,3.83,,Normal
2026-06-29,1,24554,697258,1.49,2.11,97.2,1.85,,Normal
2026-06-29,1,24554,697258,0.58,2.8,5.0,2.29,,Foil
2026-06-29,1,24554,697259,0.75,0.96,8.29,0.86,,Foil
2026-06-29,1,24554,697259,0.79,0.9,19.99,0.89,,Normal
2026-06-29,1,24554,697260,0.16,1.23,9.99,1.36,,Foil
2026-06-29,1,24554,697260,0.15,0.35,19.99,0.35,,Normal
2026-06-29,1,24554,697261,2.75,3.49,97.11,3.28,,Normal
2026-06-29,1,24554,697261,3.27,5.0,11.87,3.68,,Foil
2026-06-29,1,24554,697262,0.16,0.46,6.0,0.33,,Foil
2026-06-29,1,24554,697262,0.29,0.52,19.99,0.53,,Normal
2026-06-29,1,24554,697263,0.15,0.51,19.99,0.51,,Normal
2026-06-29,1,24554,697263,0.13,0.39,4.36,0.36,,Foil
2026-06-29,1,24554,697264,0.75,0.94,19.99,0.94,,Normal
2026-06-29,1,24554,697264,0.59,1.0,10.0,0.78,,Foil
2026-06-29,1,24554,697265,0.86,1.14,19.99,1.1,,Normal
2026-06-29,1,24554,697265,0.39,1.17,6.0,0.65,,Foil
2026-06-29,1,24554,697266,0.25,0.48,1.79,0.46,,Foil
2026-06-29,1,24554,697266,0.38,0.45,19.99,0.45,,Normal
2026-06-29,1,24554,697267,0.15,0.4,19.99,0.38,,Normal
2026-06-29,1,24554,697267,0.25,0.43,9999.0,0.35,,Foil
2026-06-29,1,24554,697268,53.0,56.01,97.2,52.38,,Normal
2026-06-29,1,24554,697268,53.97,67.0,130.79,53.49,,Foil
2026-06-29,1,24554,697269,1.0,2.2,19.99,1.84,,Normal
2026-06-29,1,24554,697269,1.03,2.34,5.39,2.21,,Foil
2026-06-29,1,24554,697270,1.0,2.0,19.99,1.64,,Normal
2026-06-29,1,24554,697270,1.8,2.32,4.5,2.3,,Foil
2026-06-29,1,24554,697271,0.79,0.94,19.99,0.94,,Normal
2026-06-29,1,24554,697271,0.71,0.93,6.0,0.78,,Foil
2026-06-29,1,24554,697272,0.35,0.7,4.57,0.57,,Foil
2026-06-29,1,24554,697272,0.35,0.45,19.99,0.45,,Normal
2026-06-29,1,24554,697273,0.48,0.65,97.2,0.63,,Normal
2026-06-29,1,24554,697273,0.4,1.04,9999.0,0.5,,Foil
2026-06-29,1,24554,697274,0.35,0.42,19.99,0.42,,Normal
2026-06-29,1,24554,697274,0.25,0.43,2.7,0.39,,Foil
2026-06-29,1,24554,697275,0.15,0.36,5.0,0.32,,Foil
2026-06-29,1,24554,697275,0.38,0.4,19.99,0.4,,Normal
2026-06-29,1,24554,697276,0.7,0.84,19.99,0.79,,Normal
2026-06-29,1,24554,697276,0.43,1.15,6.93,1.04,,Foil
2026-06-29,1,24554,697277,0.41,0.88,6.21,0.76,,Foil
2026-06-29,1,24554,697277,0.3,0.47,19.99,0.47,,Normal
2026-06-29,1,24554,697278,0.33,0.46,19.99,0.46,,Normal
2026-06-29,1,24554,697278,0.19,0.39,4.0,0.3,,Foil
2026-06-29,1,24554,697279,0.07,0.25,19.99,0.23,,Normal
2026-06-29,1,24554,697279,0.03,0.3,19.99,0.09,,Foil
2026-06-29,1,24554,697280,0.1,0.4,5.0,0.23,,Foil
2026-06-29,1,24554,697280,0.09,0.34,19.99,0.31,,Normal
2026-06-29,1,24554,697281,0.2,0.41,19.99,0.41,,Normal
2026-06-29,1,24554,697281,0.25,0.46,4.99,0.37,,Foil
2026-06-29,1,24554,697282,7.36,9.55,97.2,9.48,,Normal
2026-06-29,1,24554,697282,3.0,6.0,30.0,3.48,,Foil
2026-06-29,1,24554,697283,0.01,0.25,9999.0,0.19,,Foil
2026-06-29,1,24554,697283,0.3,0.4,19.99,0.4,,Normal
2026-06-29,1,24554,697284,0.19,0.4,19.99,0.31,,Foil
2026-06-29,1,24554,697284,0.15,0.41,19.99,0.41,,Normal
2026-06-29,1,24554,697285,0.14,0.25,9999.0,0.21,,Foil
2026-06-29,1,24554,697285,0.15,0.3,19.99,0.22,,Normal
2026-06-29,1,24554,697286,0.05,0.25,19.99,0.25,,Normal
2026-06-29,1,24554,697286,0.2,0.35,9999.0,0.3,,Foil
2026-06-29,1,24554,697287,0.05,0.25,19.99,0.15,,Normal
2026-06-29,1,24554,697287,0.01,0.27,9.99,0.21,,Foil
2026-06-29,1,24554,697288,15.99,19.0,35.27,18.13,,Foil
2026-06-29,1,24554,697288,16.75,21.99,33.96,17.74,,Normal
2026-06-29,1,24554,697289,0.45,0.88,9.99,0.57,,Normal
2026-06-29,1,24554,697290,6.0,7.21,24.99,6.63,,Normal
2026-06-29,1,24554,697291,0.62,1.54,9.99,1.4,,Normal
2026-06-29,1,24554,697292,0.62,2.14,9.99,1.86,,Normal
2026-06-29,1,24554,697293,1.53,2.19,9.99,1.79,,Normal
2026-06-29,1,24554,697294,0.4,0.74,19.99,0.74,,Normal
2026-06-29,1,24554,697295,1.99,2.53,22.23,,,Normal
2026-06-29,1,24554,697296,1.75,3.6,19.99,3.84,,Normal
2026-06-29,1,24554,697297,0.09,0.3,19.99,0.3,,Normal
2026-06-29,1,24554,697298,202951.99,202951.99,202951.99,,,Foil
2026-06-29,1,24554,697298,0.69,16.48,22.23,0.69,,Normal
2026-06-29,1,24554,697299,1.08,1.98,19.99,1.4,,Normal
2026-06-29,1,24554,697300,14.95,17.55,19.99,17.12,,Normal
2026-06-29,1,24554,697301,0.7,0.97,19.99,0.92,,Normal
2026-06-29,1,24554,697302,0.75,0.95,19.99,0.94,,Normal
2026-06-29,1,24554,697302,0.5,0.76,9999.0,0.71,,Foil
2026-06-29,1,24554,697303,0.66,0.85,19.99,0.79,,Normal
2026-06-29,1,24554,697303,1.27,2.43,6.92,2.27,,Foil
2026-06-29,1,24554,697304,0.18,0.4,19.99,0.4,,Normal
2026-06-29,1,24554,697304,0.1,0.39,10.0,0.34,,Foil
2026-06-29,1,24554,697305,0.2,0.4,9999.0,0.39,,Foil
2026-06-29,1,24554,697305,0.15,0.34,19.99,0.33,,Normal
2026-06-29,1,24554,697306,0.22,0.42,6.0,0.35,,Foil
2026-06-29,1,24554,697306,0.15,0.4,19.99,0.4,,Normal
2026-06-29,1,24554,697307,0.15,0.37,6.0,0.3,,Foil
2026-06-29,1,24554,697307,0.4,0.6,19.99,0.6,,Normal
2026-06-29,1,24554,697308,0.09,0.3,9999.0,0.21,,Foil
2026-06-29,1,24554,697308,0.15,0.4,19.99,0.4,,Normal
2026-06-29,1,24554,697309,0.24,0.38,19.99,0.32,,Normal
2026-06-29,1,24554,697309,0.25,0.6,5.0,0.55,,Foil
2026-06-29,1,24554,697310,6.0,7.49,97.2,6.71,,Normal
2026-06-29,1,24554,697310,6.57,8.3,12.0,6.88,,Foil
2026-06-29,1,24554,697311,0.43,2.54,9.0,0.75,,Foil
2026-06-29,1,24554,697311,0.78,1.75,19.99,1.75,,Normal
2026-06-29,1,24554,697312,0.56,0.6,19.99,0.62,,Normal
2026-06-29,1,24554,697312,0.43,0.63,2.0,0.63,,Foil
2026-06-29,1,24554,697313,0.15,1.13,19.99,1.19,,Normal
2026-06-29,1,24554,697313,0.43,0.99,6.69,0.63,,Foil
2026-06-29,1,24554,697314,0.73,1.32,6.36,1.0,,Foil
2026-06-29,1,24554,697314,0.99,1.64,97.2,1.39,,Normal
2026-06-29,1,24554,697315,0.24,0.39,3.0,0.38,,Normal
2026-06-29,1,24554,697315,0.02,0.25,9999.0,0.21,,Foil
2026-06-29,1,24554,697316,0.32,0.8,3.99,0.77,,Foil
2026-06-29,1,24554,697316,0.4,0.8,19.99,0.8,,Normal
2026-06-29,1,24554,697317,1.31,3.48,21.99,3.48,,Foil
2026-06-29,1,24554,697317,1.5,2.32,97.2,2.18,,Normal
2026-06-29,1,24554,697318,0.3,0.86,9.95,0.61,,Foil
2026-06-29,1,24554,697318,0.29,0.86,24.98,0.76,,Normal
2026-06-29,1,24554,697319,10.5,12.21,16.92,12.71,,Normal
2026-06-29,1,24554,697319,9.52,19.08,50.0,11.94,,Foil
2026-06-29,1,24554,697320,0.2,0.46,1.7,0.42,,Foil
2026-06-29,1,24554,697320,0.4,0.64,19.99,0.58,,Normal
2026-06-29,1,24554,697321,0.98,1.85,97.2,1.55,,Normal
2026-06-29,1,24554,697321,0.49,2.23,169.0,1.49,,Foil
2026-06-29,1,24554,697322,0.15,0.38,19.99,0.37,,Normal
2026-06-29,1,24554,697322,0.11,0.4,4.38,0.38,,Foil
2026-06-29,1,24554,697323,0.38,0.53,3.0,0.53,,Normal
2026-06-29,1,24554,697323,0.15,0.41,5.0,0.37,,Foil
2026-06-29,1,24554,697324,0.14,0.4,9999.0,0.35,,Foil
2026-06-29,1,24554,697324,0.24,0.35,19.99,0.35,,Normal
2026-06-29,1,24554,697325,36.3,41.8,180.0,36.84,,Foil
2026-06-29,1,24554,697325,35.6,37.83,97.2,36.14,,Normal
2026-06-29,1,24554,697326,0.89,1.0,19.99,0.99,,Normal
2026-06-29,1,24554,697326,0.43,1.79,8.09,0.8,,Foil
2026-06-29,1,24554,697327,0.66,1.32,5.0,1.16,,Foil
2026-06-29,1,24554,697327,0.7,1.18,97.2,1.17,,Normal
2026-06-29,1,24554,697328,0.3,0.47,3.0,0.46,,Normal
2026-06-29,1,24554,697328,0.2,0.38,9999.0,0.34,,Foil
2026-06-29,1,24554,697329,0.25,0.57,3.48,0.56,,Foil
2026-06-29,1,24554,697329,0.3,0.52,19.99,0.52,,Normal
2026-06-29,1,24554,697330,4.71,7.0,19.99,5.57,,Foil
2026-06-29,1,24554,697330,4.16,6.35,97.2,6.05,,Normal
2026-06-29,1,24554,697331,0.37,1.11,3.45,0.83,,Foil
2026-06-29,1,24554,697331,0.5,0.75,19.99,0.74,,Normal
2026-06-29,1,24554,697332,87.98,89.5,133.99,67.26,,Foil
2026-06-29,1,24554,697332,38.0,80.61,99.44,54.5,,Normal
2026-06-29,1,24554,697333,5.5,7.5,97.2,6.91,,Normal
